,0,1,2
1393,1021033374356463616,2018-07-22 14:05:00,b'The University Bridge has closed to traffic - 7:05:00 AM'
1394,1021032024369315841,2018-07-22 13:59:39,b'The Montlake Bridge has reopened to traffic - 6:59:38 AM'
1395,1021030969204125696,2018-07-22 13:55:27,b'The Montlake Bridge has closed to traffic - 6:55:23 AM'
1396,1021024709960335360,2018-07-22 13:30:35,b'The Ballard Bridge has reopened to traffic - 6:30:30 AM'
1397,1021022980749459456,2018-07-22 13:23:42,b'The Ballard Bridge has closed to traffic - 6:23:38 AM'
1398,1020981072417325056,2018-07-22 10:37:11,b'The Ballard Bridge has reopened to traffic - 3:37:09 AM'
1399,1020979322004254720,2018-07-22 10:30:13,b'The Ballard Bridge has closed to traffic - 3:30:08 AM'
1400,1020976286594822144,2018-07-22 10:18:10,b'The Fremont Bridge has reopened to traffic - 3:18:08 AM'
1401,1020974388953284608,2018-07-22 10:10:37,b'The Fremont Bridge has closed to traffic - 3:10:36 AM'
1402,1020971120680361984,2018-07-22 09:57:38,b'The University Bridge has reopened to traffic - 2:57:36 AM'
1403,1020969306106941440,2018-07-22 09:50:25,b'The University Bridge has closed to traffic - 2:50:25 AM'
1404,1020968861842067457,2018-07-22 09:48:40,b'The Montlake Bridge has reopened to traffic - 2:48:39 AM'
1405,1020967553940697088,2018-07-22 09:43:28,b'The Montlake Bridge has closed to traffic - 2:43:23 AM'
1406,1020930702689198082,2018-07-22 07:17:02,b'The University Bridge has reopened to traffic - 0:16:58 AM'
1407,1020929352064647169,2018-07-22 07:11:40,b'The University Bridge has closed to traffic - 0:11:34 AM'
1408,1020926282618421248,2018-07-22 06:59:28,b'The Fremont Bridge has reopened to traffic - 11:59:25 PM'
1409,1020924932425838592,2018-07-22 06:54:06,b'The Fremont Bridge has closed to traffic - 11:54:05 PM'
1410,1020922086527651840,2018-07-22 06:42:47,b'The Ballard Bridge has reopened to traffic - 11:42:46 PM'
1411,1020920588653625344,2018-07-22 06:36:50,b'The Ballard Bridge has closed to traffic - 11:36:49 PM'
1412,1020917005279346689,2018-07-22 06:22:36,b'The Montlake Bridge has reopened to traffic - 11:22:32 PM'
1413,1020915865968041984,2018-07-22 06:18:04,b'The Montlake Bridge has closed to traffic - 11:18:04 PM'
1414,1020895047552663553,2018-07-22 04:55:21,b'The Fremont Bridge has reopened to traffic - 9:55:18 PM'
1415,1020893971478822912,2018-07-22 04:51:04,b'The Fremont Bridge has closed to traffic - 9:51:02 PM'
1416,1020893906710376448,2018-07-22 04:50:49,b'The Fremont Bridge has reopened to traffic - 9:50:44 PM'
1417,1020893905259180033,2018-07-22 04:50:48,b'The Ballard Bridge has reopened to traffic - 9:50:44 PM'
1418,1020893882299527168,2018-07-22 04:50:43,b'The Fremont Bridge has closed to traffic - 9:50:39 PM'
1419,1020892805885919232,2018-07-22 04:46:26,b'The Ballard Bridge has closed to traffic - 9:46:24 PM'
1420,1020888611246370818,2018-07-22 04:29:46,b'The Fremont Bridge has reopened to traffic - 9:29:44 PM'
1421,1020887556387352576,2018-07-22 04:25:35,b'The Fremont Bridge has closed to traffic - 9:25:32 PM'
1422,1020881170106667008,2018-07-22 04:00:12,b'The Fremont Bridge has reopened to traffic - 9:00:08 PM'
1423,1020881020533407746,2018-07-22 03:59:37,b'The University Bridge has reopened to traffic - 8:59:35 PM'
1424,1020880154799661057,2018-07-22 03:56:10,b'The University Bridge has closed to traffic - 8:56:08 PM'
1425,1020880026642788352,2018-07-22 03:55:40,b'The Fremont Bridge has closed to traffic - 8:55:34 PM'
1426,1020878697715281920,2018-07-22 03:50:23,b'The Montlake Bridge has reopened to traffic - 8:50:19 PM'
1427,1020876778401804288,2018-07-22 03:42:45,b'The Montlake Bridge has closed to traffic - 8:42:41 PM'
1428,1020876565872238593,2018-07-22 03:41:54,b'The University Bridge has reopened to traffic - 8:41:54 PM'
1429,1020875109949554689,2018-07-22 03:36:07,b'The University Bridge has closed to traffic - 8:36:03 PM'
1430,1020873190959034369,2018-07-22 03:28:30,b'The University Bridge has reopened to traffic - 8:28:29 PM'
1431,1020872346423345159,2018-07-22 03:25:08,b'The University Bridge has closed to traffic - 8:25:04 PM'
1432,1020871944588017665,2018-07-22 03:23:33,b'The Fremont Bridge has reopened to traffic - 8:23:32 PM'
1433,1020870236260536321,2018-07-22 03:16:45,b'The Fremont Bridge has closed to traffic - 8:16:44 PM'
1434,1020869581236125696,2018-07-22 03:14:09,b'The Montlake Bridge has reopened to traffic - 8:14:09 PM'
1435,1020869053064212481,2018-07-22 03:12:03,b'The Ballard Bridge has reopened to traffic - 8:12:00 PM'
1436,1020868461008842752,2018-07-22 03:09:42,b'The Montlake Bridge has closed to traffic - 8:09:40 PM'
1437,1020866900228681728,2018-07-22 03:03:30,b'The Ballard Bridge has closed to traffic - 8:03:29 PM'
1438,1020861483566055424,2018-07-22 02:41:59,b'The Fremont Bridge has reopened to traffic - 7:41:57 PM'
1439,1020860533929435136,2018-07-22 02:38:12,b'The Fremont Bridge has closed to traffic - 7:38:08 PM'
1440,1020857645584879616,2018-07-22 02:26:43,b'The Fremont Bridge has reopened to traffic - 7:26:39 PM'
1441,1020856610938212352,2018-07-22 02:22:37,b'The Fremont Bridge has closed to traffic - 7:22:36 PM'
1442,1020855176633073666,2018-07-22 02:16:55,b'The University Bridge has reopened to traffic - 7:16:50 PM'
1443,1020854121404903424,2018-07-22 02:12:43,b'The University Bridge has closed to traffic - 7:12:39 PM'
1444,1020853677391671297,2018-07-22 02:10:57,b'The Fremont Bridge has reopened to traffic - 7:10:53 PM'
1445,1020852811616215040,2018-07-22 02:07:31,b'The Montlake Bridge has reopened to traffic - 7:07:27 PM'
1446,1020852177269534720,2018-07-22 02:05:00,b'The Fremont Bridge has closed to traffic - 7:04:59 PM'
1447,1020851690805719042,2018-07-22 02:03:04,b'The Montlake Bridge has closed to traffic - 7:03:00 PM'
1448,1020849582220066816,2018-07-22 01:54:41,b'The University Bridge has reopened to traffic - 6:54:37 PM'
1449,1020848716968701952,2018-07-22 01:51:15,b'The University Bridge has closed to traffic - 6:51:14 PM'
1450,1020846587143000064,2018-07-22 01:42:47,b'The Fremont Bridge has reopened to traffic - 6:42:42 PM'
1451,1020845405737631744,2018-07-22 01:38:05,b'The Fremont Bridge has closed to traffic - 6:38:03 PM'
1452,1020844582605504512,2018-07-22 01:34:49,b'The University Bridge has reopened to traffic - 6:34:46 PM'
1453,1020843948758073344,2018-07-22 01:32:18,b'The Montlake Bridge has reopened to traffic - 6:32:14 PM'
1454,1020843714887987200,2018-07-22 01:31:22,b'The University Bridge has closed to traffic - 6:31:20 PM'
1455,1020842912580452352,2018-07-22 01:28:11,b'The Montlake Bridge has closed to traffic - 6:28:06 PM'
1456,1020839602897088513,2018-07-22 01:15:02,b'The University Bridge has reopened to traffic - 6:14:57 PM'
1457,1020839579568484352,2018-07-22 01:14:56,b'The Montlake Bridge has reopened to traffic - 6:14:55 PM'
1458,1020838734932127744,2018-07-22 01:11:35,b'The University Bridge has closed to traffic - 6:11:33 PM'
1459,1020838543244124160,2018-07-22 01:10:49,b'The Fremont Bridge has reopened to traffic - 6:10:46 PM'
1460,1020838436083707904,2018-07-22 01:10:24,b'The Montlake Bridge has closed to traffic - 6:10:23 PM'
1461,1020837275314335744,2018-07-22 01:05:47,b'The Fremont Bridge has closed to traffic - 6:05:43 PM'
1462,1020836767371493376,2018-07-22 01:03:46,b'The Montlake Bridge has reopened to traffic - 6:03:42 PM'
1463,1020835543263956992,2018-07-22 00:58:54,b'The Montlake Bridge has closed to traffic - 5:58:49 PM'
1464,1020834909210935296,2018-07-22 00:56:23,b'The Fremont Bridge has reopened to traffic - 5:56:22 PM'
1465,1020834064205398017,2018-07-22 00:53:01,b'The Fremont Bridge has closed to traffic - 5:52:57 PM'
1466,1020832797966008322,2018-07-22 00:47:59,b'The 1st Ave S Bridge has reopened to traffic - 5:47:56 PM'
1467,1020831089831505922,2018-07-22 00:41:12,b'The 1st Ave S Bridge has closed to traffic - 5:41:11 PM'
1468,1020830224550748160,2018-07-22 00:37:46,b'The Montlake Bridge has reopened to traffic - 5:37:44 PM'
1469,1020829422050406400,2018-07-22 00:34:34,b'The Ballard Bridge has reopened to traffic - 5:34:32 PM'
1470,1020829083104448512,2018-07-22 00:33:14,b'The Montlake Bridge has closed to traffic - 5:33:08 PM'
1471,1020828971934441472,2018-07-22 00:32:47,b'The Fremont Bridge has reopened to traffic - 5:32:43 PM'
1472,1020828338317742081,2018-07-22 00:30:16,b'The Ballard Bridge has closed to traffic - 5:30:12 PM'
1473,1020827914961498112,2018-07-22 00:28:35,b'The Fremont Bridge has closed to traffic - 5:28:34 PM'
1474,1020827259991515136,2018-07-22 00:25:59,b'The South Park Bridge has reopened to traffic - 5:25:58 PM'
1475,1020827152915165184,2018-07-22 00:25:33,b'The University Bridge has reopened to traffic - 5:25:30 PM'
1476,1020826308526333952,2018-07-22 00:22:12,b'The University Bridge has closed to traffic - 5:22:09 PM'
1477,1020825780043984897,2018-07-22 00:20:06,b'The South Park Bridge has closed to traffic - 5:20:05 PM'
1478,1020824745304920064,2018-07-22 00:15:59,b'The Fremont Bridge has reopened to traffic - 5:15:56 PM'
1479,1020823858696212480,2018-07-22 00:12:28,b'The Ballard Bridge has reopened to traffic - 5:12:26 PM'
1480,1020823583164063744,2018-07-22 00:11:22,b'The Fremont Bridge has closed to traffic - 5:11:20 PM'
1481,1020822528279789569,2018-07-22 00:07:11,b'The Ballard Bridge has closed to traffic - 5:07:09 PM'
1482,1020814646536646658,2018-07-21 23:35:52,b'The Montlake Bridge has reopened to traffic - 4:35:48 PM'
1483,1020813464871219200,2018-07-21 23:31:10,b'The Montlake Bridge has closed to traffic - 4:31:07 PM'
1484,1020812072039223296,2018-07-21 23:25:38,b'The University Bridge has reopened to traffic - 4:25:35 PM'
1485,1020811332612861952,2018-07-21 23:22:42,b'The Montlake Bridge has reopened to traffic - 4:22:37 PM'
1486,1020811057118380032,2018-07-21 23:21:36,b'The University Bridge has closed to traffic - 4:21:31 PM'
1487,1020810296674344960,2018-07-21 23:18:35,b'The Montlake Bridge has closed to traffic - 4:18:30 PM'
1488,1020809431372611584,2018-07-21 23:15:08,b'The Montlake Bridge has reopened to traffic - 4:15:04 PM'
1489,1020808165787516928,2018-07-21 23:10:07,b'The Montlake Bridge has closed to traffic - 4:10:03 PM'
1490,1020807890121109505,2018-07-21 23:09:01,b'The University Bridge has reopened to traffic - 4:09:00 PM'
1491,1020806961393106944,2018-07-21 23:05:19,b'The University Bridge has closed to traffic - 4:05:15 PM'
1492,1020806896087789570,2018-07-21 23:05:04,b'The Fremont Bridge has reopened to traffic - 4:05:00 PM'
1493,1020805735905558528,2018-07-21 23:00:27,b'The Fremont Bridge has closed to traffic - 4:00:23 PM'
1494,1020805333965406208,2018-07-21 22:58:51,b'The University Bridge has reopened to traffic - 3:58:48 PM'
1495,1020804468533673984,2018-07-21 22:55:25,b'The University Bridge has closed to traffic - 3:55:20 PM'
1496,1020803054893858816,2018-07-21 22:49:48,b'The University Bridge has reopened to traffic - 3:49:45 PM'
1497,1020802926887882752,2018-07-21 22:49:18,b'The Ballard Bridge has reopened to traffic - 3:49:12 PM'
1498,1020802103529287680,2018-07-21 22:46:01,b'The University Bridge has closed to traffic - 3:46:00 PM'
1499,1020801869952643072,2018-07-21 22:45:06,b'The Ballard Bridge has closed to traffic - 3:45:02 PM'
1500,1020799381400825856,2018-07-21 22:35:12,b'The Fremont Bridge has reopened to traffic - 3:35:10 PM'
1501,1020799190153146368,2018-07-21 22:34:27,b'The Montlake Bridge has reopened to traffic - 3:34:21 PM'
1502,1020798535195770880,2018-07-21 22:31:50,b'The Fremont Bridge has closed to traffic - 3:31:48 PM'
1503,1020797838081441792,2018-07-21 22:29:04,b'The Montlake Bridge has closed to traffic - 3:29:01 PM'
1504,1020791473216749568,2018-07-21 22:03:47,b'The Lower Spokane St Bridge has reopened to traffic - 3:03:44 PM'
1505,1020791218723155969,2018-07-21 22:02:46,b'The Montlake Bridge has reopened to traffic - 3:02:41 PM'
1506,1020790163675406341,2018-07-21 21:58:35,b'The Montlake Bridge has closed to traffic - 2:58:31 PM'
1507,1020788729391140864,2018-07-21 21:52:53,b'The University Bridge has reopened to traffic - 2:52:47 PM'
1508,1020788706154766336,2018-07-21 21:52:47,b'The Lower Spokane St Bridge has closed to traffic - 2:52:44 PM'
1509,1020787903968960513,2018-07-21 21:49:36,b'The University Bridge has closed to traffic - 2:49:34 PM'
1510,1020784784178495488,2018-07-21 21:37:12,b'The Fremont Bridge has reopened to traffic - 2:37:08 PM'
1511,1020783918750941184,2018-07-21 21:33:46,b'The Fremont Bridge has closed to traffic - 2:33:45 PM'
1512,1020780798633394176,2018-07-21 21:21:22,b'The Montlake Bridge has reopened to traffic - 2:21:19 PM'
1513,1020779932933165056,2018-07-21 21:17:55,b'The Lower Spokane St Bridge has reopened to traffic - 2:17:53 PM'
1514,1020779889308254208,2018-07-21 21:17:45,b'The 1st Ave S Bridge has reopened to traffic - 2:17:40 PM'
1515,1020779129006841857,2018-07-21 21:14:44,b'The Montlake Bridge has closed to traffic - 2:14:41 PM'
1516,1020778305996316673,2018-07-21 21:11:27,b'The 1st Ave S Bridge has closed to traffic - 2:11:23 PM'
1517,1020777735487086593,2018-07-21 21:09:11,b'The University Bridge has reopened to traffic - 2:09:09 PM'
1518,1020777585549033472,2018-07-21 21:08:36,b'The Lower Spokane St Bridge has closed to traffic - 2:08:32 PM'
1519,1020776298753372160,2018-07-21 21:03:29,b'The Fremont Bridge has reopened to traffic - 2:03:26 PM'
1520,1020775896691589120,2018-07-21 21:01:53,b'The University Bridge has closed to traffic - 2:01:50 PM'
1521,1020775494826876928,2018-07-21 21:00:17,b'The Fremont Bridge has closed to traffic - 2:00:12 PM'
1522,1020773154430464000,2018-07-21 20:50:59,b'The South Park Bridge has reopened to traffic - 1:50:55 PM'
1523,1020772963006623744,2018-07-21 20:50:14,b'The Montlake Bridge has reopened to traffic - 1:50:10 PM'
1524,1020772540044664832,2018-07-21 20:48:33,b'The Ballard Bridge has reopened to traffic - 1:48:29 PM'
1525,1020772180236226560,2018-07-21 20:47:07,b'The Lower Spokane St Bridge has reopened to traffic - 1:47:03 PM'
1526,1020771799565389824,2018-07-21 20:45:36,b'The Montlake Bridge has closed to traffic - 1:45:35 PM'
1527,1020771481817452544,2018-07-21 20:44:20,b'The Ballard Bridge has closed to traffic - 1:44:16 PM'
1528,1020771374531371010,2018-07-21 20:43:55,b'The South Park Bridge has closed to traffic - 1:43:52 PM'
1529,1020769919099473920,2018-07-21 20:38:08,b'The University Bridge has reopened to traffic - 1:38:06 PM'
1530,1020769538420248576,2018-07-21 20:36:37,b'The Lower Spokane St Bridge has closed to traffic - 1:36:34 PM'
1531,1020768925724827648,2018-07-21 20:34:11,b'The University Bridge has closed to traffic - 1:34:06 PM'
1532,1020768903264231424,2018-07-21 20:34:06,b'The Fremont Bridge has reopened to traffic - 1:34:05 PM'
1533,1020768100986150912,2018-07-21 20:30:54,b'The Fremont Bridge has closed to traffic - 1:30:53 PM'
1534,1020765381474914305,2018-07-21 20:20:06,b'The University Bridge has reopened to traffic - 1:20:05 PM'
1535,1020764198710624257,2018-07-21 20:15:24,b'The University Bridge has closed to traffic - 1:15:19 PM'
1536,1020763290899689472,2018-07-21 20:11:48,b'The Montlake Bridge has reopened to traffic - 1:11:44 PM'
1537,1020762889018228736,2018-07-21 20:10:12,b'The Fremont Bridge has reopened to traffic - 1:10:09 PM'
1538,1020762150107676673,2018-07-21 20:07:16,b'The Montlake Bridge has closed to traffic - 1:07:10 PM'
1539,1020761853415153664,2018-07-21 20:06:05,b'The Fremont Bridge has closed to traffic - 1:06:00 PM'
1540,1020758522751987712,2018-07-21 19:52:51,b'The Ballard Bridge has reopened to traffic - 12:52:48 AM'
1541,1020757383289585664,2018-07-21 19:48:19,b'The Ballard Bridge has closed to traffic - 12:48:16 AM'
1542,1020755272334127105,2018-07-21 19:39:56,b'The Montlake Bridge has reopened to traffic - 12:39:51 AM'
1543,1020754111849934853,2018-07-21 19:35:19,b'The Montlake Bridge has closed to traffic - 12:35:14 AM'
1544,1020752467154296833,2018-07-21 19:28:47,b'The University Bridge has reopened to traffic - 12:28:43 AM'
1545,1020751264546615296,2018-07-21 19:24:00,b'The University Bridge has closed to traffic - 12:23:55 AM'
1546,1020743846873853952,2018-07-21 18:54:32,b'The Montlake Bridge has reopened to traffic - 11:54:27 AM'
1547,1020742686284759040,2018-07-21 18:49:55,b'The Montlake Bridge has closed to traffic - 11:49:50 AM'
1548,1020738028480868352,2018-07-21 18:31:25,b'The 1st Ave S Bridge has reopened to traffic - 11:31:22 AM'
1549,1020736278273306624,2018-07-21 18:24:27,b'The 1st Ave S Bridge has closed to traffic - 11:24:26 AM'
1550,1020733432446345218,2018-07-21 18:13:09,b'The South Park Bridge has reopened to traffic - 11:13:06 AM'
1551,1020731682033242112,2018-07-21 18:06:11,b'The South Park Bridge has closed to traffic - 11:06:09 AM'
1552,1020730374152904704,2018-07-21 18:01:00,b'The Ballard Bridge has reopened to traffic - 11:00:59 AM'
1553,1020729487384707072,2018-07-21 17:57:28,b'The Ballard Bridge has closed to traffic - 10:57:27 AM'
1554,1020726051234697216,2018-07-21 17:43:49,b'The Ballard Bridge has reopened to traffic - 10:43:45 AM'
1555,1020724722479198209,2018-07-21 17:38:32,b'The Fremont Bridge has reopened to traffic - 10:38:31 AM'
1556,1020724720839168000,2018-07-21 17:38:32,b'The Ballard Bridge has closed to traffic - 10:38:31 AM'
1557,1020723665812373504,2018-07-21 17:34:20,b'The Fremont Bridge has closed to traffic - 10:34:16 AM'
1558,1020718712284884992,2018-07-21 17:14:39,b'The Fremont Bridge has reopened to traffic - 10:14:38 AM'
1559,1020718563181465600,2018-07-21 17:14:04,b'The University Bridge has reopened to traffic - 10:14:03 AM'
1560,1020717929443180544,2018-07-21 17:11:33,b'The Montlake Bridge has reopened to traffic - 10:11:27 AM'
1561,1020717527435862021,2018-07-21 17:09:57,b'The University Bridge has closed to traffic - 10:09:51 AM'
1562,1020717462596145152,2018-07-21 17:09:41,b'The Fremont Bridge has closed to traffic - 10:09:40 AM'
1563,1020716534035968000,2018-07-21 17:06:00,b'The Montlake Bridge has closed to traffic - 10:05:59 AM'
1564,1020715858337730560,2018-07-21 17:03:19,b'The University Bridge has reopened to traffic - 10:03:14 AM'
1565,1020714613468360704,2018-07-21 16:58:22,b'The University Bridge has closed to traffic - 9:58:20 AM'
1566,1020713579492794368,2018-07-21 16:54:15,b'The Ballard Bridge has reopened to traffic - 9:54:11 AM'
1567,1020712629789065217,2018-07-21 16:50:29,b'The Ballard Bridge has closed to traffic - 9:50:27 AM'
1568,1020710036731965440,2018-07-21 16:40:11,b'The Fremont Bridge has reopened to traffic - 9:40:09 AM'
1569,1020708960528023557,2018-07-21 16:35:54,b'The Fremont Bridge has closed to traffic - 9:35:52 AM'
1570,1020705587707777025,2018-07-21 16:22:30,b'The University Bridge has reopened to traffic - 9:22:26 AM'
1571,1020705101554450432,2018-07-21 16:20:34,b'The Montlake Bridge has reopened to traffic - 9:20:30 AM'
1572,1020704635684655105,2018-07-21 16:18:43,b'The University Bridge has closed to traffic - 9:18:38 AM'
1573,1020704465542713345,2018-07-21 16:18:03,b'The Ballard Bridge has reopened to traffic - 9:17:59 AM'
1574,1020704274311929858,2018-07-21 16:17:17,b'The Montlake Bridge has closed to traffic - 9:17:15 AM'
1575,1020703177031614465,2018-07-21 16:12:55,b'The Ballard Bridge has closed to traffic - 9:12:53 AM'
1576,1020702753885020160,2018-07-21 16:11:14,b'The Fremont Bridge has reopened to traffic - 9:11:14 AM'
1577,1020702731210592256,2018-07-21 16:11:09,b'The University Bridge has reopened to traffic - 9:11:07 AM'
1578,1020701802730147840,2018-07-21 16:07:28,b'The Fremont Bridge has closed to traffic - 9:07:25 AM'
1579,1020701611247616000,2018-07-21 16:06:42,b'The University Bridge has closed to traffic - 9:06:38 AM'
1580,1020700429980585985,2018-07-21 16:02:00,b'The Fremont Bridge has reopened to traffic - 9:02:00 AM'
1581,1020699311972089856,2018-07-21 15:57:34,b'The Fremont Bridge has closed to traffic - 8:57:32 AM'
1582,1020694253880557568,2018-07-21 15:37:28,b'The Lower Spokane St Bridge has reopened to traffic - 8:37:23 AM'
1583,1020691175294943233,2018-07-21 15:25:14,b'The Lower Spokane St Bridge has closed to traffic - 8:25:13 AM'
1584,1020689424798007297,2018-07-21 15:18:17,b'The Ballard Bridge has reopened to traffic - 8:18:15 AM'
1585,1020689001370464256,2018-07-21 15:16:36,b'The 1st Ave S Bridge has reopened to traffic - 8:16:32 AM'
1586,1020688346165567489,2018-07-21 15:13:59,b'The Ballard Bridge has closed to traffic - 8:13:55 AM'
1587,1020686279661432832,2018-07-21 15:05:47,b'The 1st Ave S Bridge has closed to traffic - 8:05:42 AM'
1588,1020685751292268545,2018-07-21 15:03:41,b'The Fremont Bridge has reopened to traffic - 8:03:39 AM'
1589,1020684716578443265,2018-07-21 14:59:34,b'The Fremont Bridge has closed to traffic - 7:59:31 AM'
1590,1020680774427684864,2018-07-21 14:43:54,b'The University Bridge has reopened to traffic - 7:43:52 AM'
1591,1020679866767642624,2018-07-21 14:40:18,b'The University Bridge has closed to traffic - 7:40:13 AM'
1592,1020678390309781504,2018-07-21 14:34:26,b'The Montlake Bridge has reopened to traffic - 7:34:21 AM'
1593,1020677145486430209,2018-07-21 14:29:29,b'The Montlake Bridge has closed to traffic - 7:29:27 AM'
1594,1020565414181421056,2018-07-21 07:05:30,b'The University Bridge has reopened to traffic - 0:05:28 AM'
1595,1020564346261213184,2018-07-21 07:01:15,b'The University Bridge has closed to traffic - 0:01:13 AM'
1596,1020514221266616326,2018-07-21 03:42:05,b'The Fremont Bridge has reopened to traffic - 8:42:04 PM'
1597,1020513250541166592,2018-07-21 03:38:13,b'The Fremont Bridge has closed to traffic - 8:38:08 PM'
1598,1020509119122247680,2018-07-21 03:21:48,b'The University Bridge has reopened to traffic - 8:21:45 PM'
1599,1020508169229889536,2018-07-21 03:18:02,b'The University Bridge has closed to traffic - 8:18:01 PM'
1600,1020505217714929664,2018-07-21 03:06:18,b'The Lower Spokane St Bridge has reopened to traffic - 8:06:14 PM'
1601,1020503467381542913,2018-07-21 02:59:21,b'The Fremont Bridge has reopened to traffic - 7:59:17 PM'
1602,1020502285367963648,2018-07-21 02:54:39,b'The Fremont Bridge has closed to traffic - 7:54:35 PM'
1603,1020501314701123584,2018-07-21 02:50:48,b'The Lower Spokane St Bridge has closed to traffic - 7:50:47 PM'
1604,1020499058576699392,2018-07-21 02:41:50,b'The Fremont Bridge has reopened to traffic - 7:41:48 PM'
1605,1020498255887470592,2018-07-21 02:38:38,b'The 1st Ave S Bridge has reopened to traffic - 7:38:34 PM'
1606,1020497959140569088,2018-07-21 02:37:28,b'The Fremont Bridge has closed to traffic - 7:37:26 PM'
1607,1020497282708328448,2018-07-21 02:34:46,b'The Ballard Bridge has reopened to traffic - 7:34:43 PM'
1608,1020496375270629376,2018-07-21 02:31:10,b'The Ballard Bridge has closed to traffic - 7:31:08 PM'
1609,1020495594140209154,2018-07-21 02:28:04,b'The 1st Ave S Bridge has closed to traffic - 7:27:59 PM'
1610,1020492895059505152,2018-07-21 02:17:20,b'The Ballard Bridge has reopened to traffic - 7:17:19 PM'
1611,1020492071537262592,2018-07-21 02:14:04,b'The Ballard Bridge has closed to traffic - 7:14:01 PM'
1612,1020491943342571520,2018-07-21 02:13:33,b'The Fremont Bridge has reopened to traffic - 7:13:29 PM'
1613,1020491014211977217,2018-07-21 02:09:52,b'The Fremont Bridge has closed to traffic - 7:09:51 PM'
1614,1020488779021221888,2018-07-21 02:00:59,b'The Lower Spokane St Bridge has reopened to traffic - 7:00:58 PM'
1615,1020488313956806658,2018-07-21 01:59:08,b'The Fremont Bridge has reopened to traffic - 6:59:04 PM'
1616,1020487469341347840,2018-07-21 01:55:47,b'The Fremont Bridge has closed to traffic - 6:55:44 PM'
1617,1020487109654663168,2018-07-21 01:54:21,b'The 1st Ave S Bridge has reopened to traffic - 6:54:16 PM'
1618,1020485948990107648,2018-07-21 01:49:44,b'The University Bridge has reopened to traffic - 6:49:42 PM'
1619,1020485336017690624,2018-07-21 01:47:18,b'The Lower Spokane St Bridge has closed to traffic - 6:47:13 PM'
1620,1020485081624793089,2018-07-21 01:46:17,b'The University Bridge has closed to traffic - 6:46:16 PM'
1621,1020484405721104384,2018-07-21 01:43:36,b'The 1st Ave S Bridge has closed to traffic - 6:43:34 PM'
1622,1020481749518757889,2018-07-21 01:33:03,b'The Montlake Bridge has reopened to traffic - 6:33:00 PM'
1623,1020480757511307264,2018-07-21 01:29:06,b'The Montlake Bridge has closed to traffic - 6:29:02 PM'
1624,1020479343682834434,2018-07-21 01:23:29,b'The Ballard Bridge has reopened to traffic - 6:23:28 PM'
1625,1020478646212014081,2018-07-21 01:20:43,b'The Fremont Bridge has reopened to traffic - 6:20:38 PM'
1626,1020477380379361280,2018-07-21 01:15:41,b'The Fremont Bridge has closed to traffic - 6:15:38 PM'
1627,1020475229787701248,2018-07-21 01:07:08,b'The Ballard Bridge has reopened to traffic - 6:07:05 PM'
1628,1020474849028784128,2018-07-21 01:05:38,b'The Fremont Bridge has reopened to traffic - 6:05:33 PM'
1629,1020473676083286017,2018-07-21 01:00:58,b'The Fremont Bridge has closed to traffic - 6:00:57 PM'
1630,1020467016157794306,2018-07-21 00:34:30,b'The Lower Spokane St Bridge has reopened to traffic - 5:34:28 PM'
1631,1020463537209073664,2018-07-21 00:20:41,b'The Lower Spokane St Bridge has closed to traffic - 5:20:36 PM'
1632,1020451567550337024,2018-07-20 23:33:07,b'The Ballard Bridge has reopened to traffic - 4:33:03 PM'
1633,1020450112420569088,2018-07-20 23:27:20,b'The Ballard Bridge has closed to traffic - 4:27:16 PM'
1634,1020436458098708482,2018-07-20 22:33:05,b'The Montlake Bridge has reopened to traffic - 3:33:00 PM'
1635,1020436098424557568,2018-07-20 22:31:39,b'The Ballard Bridge has reopened to traffic - 3:31:34 PM'
1636,1020435401599639552,2018-07-20 22:28:53,b'The Montlake Bridge has closed to traffic - 3:28:48 PM'
1637,1020435083235168256,2018-07-20 22:27:37,b'The Ballard Bridge has closed to traffic - 3:27:32 PM'
1638,1020433985959182336,2018-07-20 22:23:15,b'The University Bridge has reopened to traffic - 3:23:10 PM'
1639,1020433099149099008,2018-07-20 22:19:44,b'The University Bridge has closed to traffic - 3:19:43 PM'
1640,1020431095970463744,2018-07-20 22:11:46,b'The Fremont Bridge has reopened to traffic - 3:11:44 PM'
1641,1020430562387873792,2018-07-20 22:09:39,b'The University Bridge has reopened to traffic - 3:09:37 PM'
1642,1020429738999861254,2018-07-20 22:06:23,b'The University Bridge has closed to traffic - 3:06:22 PM'
1643,1020429378776281088,2018-07-20 22:04:57,b'The Fremont Bridge has closed to traffic - 3:04:54 PM'
1644,1020429291878662144,2018-07-20 22:04:36,b'The Lower Spokane St Bridge has reopened to traffic - 3:04:31 PM'
1645,1020426888060080128,2018-07-20 21:55:03,b'The Lower Spokane St Bridge has closed to traffic - 2:54:58 PM'
1646,1020426823094566912,2018-07-20 21:54:47,b'The Fremont Bridge has reopened to traffic - 2:54:42 PM'
1647,1020425515499380736,2018-07-20 21:49:36,b'The Fremont Bridge has closed to traffic - 2:49:33 PM'
1648,1020419803897479168,2018-07-20 21:26:54,b'The Ballard Bridge has reopened to traffic - 2:26:49 PM'
1649,1020418853988282368,2018-07-20 21:23:07,b'The Ballard Bridge has closed to traffic - 2:23:04 PM'
1650,1020418452215885824,2018-07-20 21:21:32,b'The University Bridge has reopened to traffic - 2:21:29 PM'
